File name;Zone;Patry;Hostplant;Baltic;Sex;BL;OL;Wing length;Wing width;Wing area;Melanized area;LMPC1;LMPC2;LMPC3;LMPC4;LMPC5;LMPC6;BL ln;OL ln;WL ln;WW ln;WA sqrt;MA sqrt;WA sqrt ln;MA sqrt ln
CHSK18_13bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;5.12;1.69;4.93333333333333;2.25714285714286;8.71537414965987;4.10485260770975;0.014133;0.0043798;-0.016709;0.0039615;0.0073294;0.0029747;0.709269960975831;0.227886704613674;0.693140460675295;0.353559046940166;2.95218125284676;2.02604358484948;0.470143018020469;0.306648783796238
CHSK18_14aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.48;;4.3248730964467;1.88832487309645;6.37439769125718;3.07990414594553;0.021845;-0.0078376;0.0033575;-0.0012883;0.012667;0.0068914;0.651278013998144;;0.635973368605107;0.276076713720305;2.52475695686876;1.75496556830769;0.402219577555258;0.244268600208872
CHSK18_14bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.68;1.51;4.93406593406593;2.08791208791209;8.09044801352494;4.39874411302983;0.0042189;0.0056743;0.012291;-0.0021277;-0.00429;0.0078732;0.670245853074124;0.178976947293169;0.69320494868223;0.319712208631735;2.84437128615885;2.09731831466514;0.453986285800845;0.321664349307203
CHSK18_15aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.52;;4.59259259259259;2.02116402116402;7.31323311217491;3.96909381036365;0.011002;-0.0045794;0.0089732;-0.000565;0.0093917;-0.0072571;0.655138434811382;;0.662057921003248;0.305601558738465;2.70429900568981;1.99225846976833;0.432054708475948;0.299345681834762
CHSK18_15bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.47;1.64;4.62365591397849;2.1505376344086;7.89235749797665;4.2404902300844;0.014459;-0.0026348;0.0059201;0.0034576;0.014995;-0.0094239;0.650307523131936;0.214843848047698;0.664985507025651;0.332547047110046;2.80933399544743;2.05924506314436;0.448603374572523;0.313708033474838
CHSK18_16aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.48;;4.58510638297872;1.86170212765957;6.60898596650068;3.63116794929832;-0.0042384;0.0018785;0.015846;-0.01;0.01816;-0.007989;0.651278013998144;;0.661349416561033;0.269910195086596;2.57079481221288;1.90556237087594;0.410067414845959;0.280023168213906
CHSK18_16bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.83;1.57;4.85263157894737;2.04210526315789;7.78415512465374;4.28609418282548;0.0011913;0.000063798;0.010404;-0.0014454;-0.0058748;-0.00045878;0.683947130751512;0.195899652409234;0.6859773201008;0.310078124641378;2.79000987895271;2.07028842986321;0.445605741039567;0.316030855008527
CHSK18_17aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.49;;4.34736842105263;1.93684210526316;6.50914127423823;3.39501385041551;-0.008928;-0.0064968;-0.0095448;-0.0076163;0.00039793;0.00037099;0.652246341003323;;0.638226446367553;0.287094217720689;2.55130187830414;1.84255633575083;0.406761848780334;0.265420775191435
CHSK18_18aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.52;;4.32989690721649;1.96907216494845;6.7433308534382;3.79423955787012;-0.007667;0.0061463;0.0030123;0.0019685;0.009063;0.0014608;0.655138434811382;;0.636477556131656;0.294261632981483;2.59679241631637;1.94788078635992;0.414437234168554;0.289562373789852
CHSK18_18bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.65;1.68;5.19565217391304;2.20652173913043;9.01311436672968;4.3914224952741;-0.00065521;-0.009809;-0.0038286;-0.010407;-0.0024087;-0.0029908;0.667452952889954;0.225309281725863;0.715640069266564;0.343708210567658;3.00218493213354;2.09557211645748;0.477437440915714;0.321302611121005
CHSK18_192aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.37;;4.54545454545455;2.06060606060606;7.63962860932558;4.88144066931946;0.0021184;-0.006909;0.0097221;-0.0088189;0.00075928;-0.0033661;0.640481436970422;;0.657577319177794;0.313994972828349;2.76398780918541;2.20939825955382;0.441536123211864;0.344274007558557
CHSK18_193aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.49;;4.94;2.2;8.7188;5.5278;0.0055924;-0.0061142;-0.0002802;-0.0035316;0.0021502;-0.0038548;0.652246341003323;;0.693726948923647;0.342422680822206;2.95276141941742;2.3511273891476;0.470228357762112;0.371276160773187
CHSK18_194bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.76;1.61;4.75247524752475;2.2970297029703;8.81021468483482;5.22321341044996;-0.018562;-0.0030298;-0.0082229;-0.015708;-0.009476;-0.0056361;0.677606952720493;0.20682587603185;0.676919863592945;0.361166611108257;2.96820058029016;2.28543505933771;0.47249324565342;0.358968885318204
CHSK18_195bWing2a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.19;1.69;4.68627450980392;2.05882352941176;7.70886197616301;4.91955017301038;-0.0047162;0.0067345;-0.00076845;-0.0037916;-0.0023134;0.000064238;0.622214022966295;0.227886704613674;0.670827724850201;0.313619122972002;2.77648374318364;2.21800590012975;0.443495134942996;0.345962697083829
CHSK18_196aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;3.93;;4.02040816326531;1.79591836734694;5.82798833819242;4.20491461890879;-0.0021215;0.0039421;-0.0090471;0.0022916;0.0040557;-0.0099287;0.594392550375427;;0.604270146133079;0.254286592121655;2.41412268499188;2.05058884687028;0.382759337037673;0.311878590921516
CHSK18_196bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.56;1.65;4.71717171717172;2.19191919191919;8.29843893480257;4.84807672686461;-0.0026037;-0.0015317;0.00028592;-0.0009092;-0.00035254;-0.0085864;0.658964842664435;0.217483944213906;0.673681685968562;0.34082453925098;2.88070111861723;2.20183485458483;0.459498201262451;0.342784742232398
CHSK18_197aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.33;;4.47290640394089;2.25615763546798;8.41544322842098;4.81195855274333;-0.0014792;0.0029885;0.0027088;-0.0057402;-0.0069171;-0.012568;0.636487896353365;;0.650589810607872;0.353369440090656;2.9009383358529;2.19361768609376;0.462538497267522;0.341160938968943
CHSK18_197bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.37;1.68;4.68;2.21;8.331;4.9775;-0.004468;-0.0048583;-0.0082355;0.0042863;-0.0032188;-0.0010122;0.640481436970422;0.225309281725863;0.670245853074124;0.344392273685111;2.88634717246557;2.23103115173231;0.46034856723496;0.348505634349724
CHSK18_19aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.71;;4.70967741935484;2.04301075268817;7.57023933402706;4.00601225575211;0.015129;-0.0096557;0.0089748;-0.0090214;-0.0074751;-0.00026847;0.673020907128896;;0.672991161950164;0.310270652398894;2.75140679181161;2.00150249956179;0.4395548049947;0.301356136806958
CHSK18_19bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.87;1.63;4.95698924731183;2.16129032258065;8.50595444560065;4.40513354144988;0.0013429;-0.0030223;-0.019753;-0.0053467;-0.008401;-0.0018174;0.687528961214634;0.212187604403958;0.695217976835713;0.334713108866554;2.91649694764124;2.09884099956378;0.464861526240657;0.321979539283875
CHSK18_1aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.91;;4.76842105263158;2.08421052631579;7.9586703601108;4.35357340720222;-0.014305;0.0035845;-0.0093117;-0.017012;-0.00053351;-0.0091202;0.691081492122968;;0.678374596723984;0.318941584972683;2.82111154691033;2.0865218444105;0.450420258523276;0.319422935828117
CHSK18_20aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.44;;4.62032085561497;2.06417112299465;7.56441419543024;4.85607252137608;-0.0094248;0.0068738;0.00061714;-0.013608;0.00012083;-0.0020914;0.64738297011462;;0.664672135942394;0.314745698135256;2.75034801351215;2.20364981822795;0.439387650479473;0.343142581969996
CHSK18_20bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.5;1.65;5;2.11827956989247;8.23077812463869;4.61556249277373;-0.0011588;0.00084742;-0.0045297;0.005268;-0.0064528;0.003362;0.653212513775344;0.217483944213906;0.698970004336019;0.325983277607658;2.86893327294984;2.14838602042876;0.457720447330459;0.332112317753732
CHSK18_21bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.97;1.76;5.14893617021277;2.23404255319149;9.1162290629244;4.66851516523314;0.013144;0.000025985;-0.0010162;-0.0049532;-0.0029419;-0.0088784;0.696356388733332;0.24551266781415;0.711717508044714;0.349091441134221;3.0193093685352;2.16067470139147;0.479907614568026;0.334589386955004
CHSK18_22aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.3;;4.73118279569892;2.2258064516129;8.37380043935715;4.82229159440398;0.0039296;-0.0011824;0.0063143;-0.0055421;-0.0056638;0.011245;0.633468455579587;;0.674969727932252;0.347487396902983;2.89375196576299;2.19597167431731;0.461461303383965;0.341626733880501
CHSK18_22bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.94;1.6;4.8989898989899;2.1010101010101;8.21099887766555;4.84481175390266;0.0034314;-0.01376;0.0097185;-0.0065395;0.0076805;0.0038881;0.693726948923647;0.204119982655925;0.690106544004714;0.322428140365212;2.86548405643192;2.20109330876786;0.457197996383752;0.342638453559276
CHSK18_25aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.56;;4.76344086021505;2.05376344086022;7.63706786911782;3.91559717886461;-0.00055336;0.00011839;0.0024528;-0.0094493;0.00084249;-0.0025335;0.658964842664435;;0.677920777669134;0.312550418693792;2.76352453745535;1.97878679469634;0.441463325054631;0.296399003466124
CHSK18_25bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.72;1.75;4.9247311827957;2.18279569892473;8.6704821366632;4.85616834316106;-0.0055146;-0.01068;0.0016999;0.0020834;0.0035872;-0.0044783;0.673941998634088;0.243038048686294;0.692382529449934;0.339013089359278;2.94456824282665;2.20367155972959;0.469021623909416;0.34314686675587
CHSK18_269bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.57;1.82;4.92857142857143;2.19387755102041;8.35693461057892;4.66545189504373;0.0040779;-0.003117;0.010332;-0.0076747;-0.00364;0.023362;0.65991620006985;0.260071387985075;0.692721055059017;0.34121238422311;2.8908363168085;2.15996571617323;0.461023502006415;0.334446857912529
CHSK18_26bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;5.08;1.74;5.23404255319149;2.21276595744681;9.12675418741512;4.89757808963332;-0.014014;0.016541;0.0113;0.0060887;-0.0050275;0.0093078;0.705863712283919;0.2405492482826;0.718837249167662;0.344935481363063;3.02105183461243;2.21304724071433;0.4801581768764;0.344990684674017
CHSK18_276aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.06;;4.14141414141414;2.01010101010101;6.68044077134986;4.3892459953066;0.00084119;-0.01488;0.0010853;0.010407;0.010755;-0.012197;0.608526033577194;;0.617148662122186;0.303217881812157;2.58465486503515;2.09505274284601;0.412402558951085;0.321194960781385
CHSK18_276bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.14;1.61;4.38235294117647;2.08823529411765;7.4640522875817;5.23173779315648;0.0030348;0.01363;0.014541;-0.0022037;0.014524;-0.0032368;0.617000341120899;0.20682587603185;0.641707351370019;0.31977943167682;2.73204177998465;2.28729923559566;0.436487336546115;0.359322984837116
CHSK18_277bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;3.93;1.84;4.54545454545455;2.12121212121212;7.84236302418121;5.15539230690746;-0.021368;0.0085426;0.007458;0.015776;0.0066349;0.0055806;0.594392550375427;0.264817823009536;0.657577319177794;0.326584100136369;2.8004219368126;2.27054889991549;0.447223470993673;0.35613085956655
CHSK18_27aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.66;;4.85567010309278;2.05154639175258;7.95079179508981;4.59241152088426;0.017466;0.0066564;0.0054925;-0.017621;0.0035828;-0.0079562;0.66838591669;;0.686249172862651;0.312081342143462;2.81971484286795;2.14299125543812;0.450205190436106;0.33102039888937
CHSK18_27bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.77;1.88;4.95833333333333;2.15625;8.58355034722222;4.80967881944444;0.0051864;0.0034053;-0.014076;-0.0071171;-0.0042363;-0.015546;0.678518379040114;0.27415784926368;0.695335719680925;0.333699112417349;2.92976967477347;2.19309799585984;0.466833479430309;0.341058038020575
CHSK18_28aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.06;;4.23;1.88;6.4045;4.2311;-0.0085185;-0.019647;-0.013103;-0.022658;-0.009108;0.011287;0.608526033577194;;0.626340367375042;0.27415784926368;2.53071136244337;2.05696378188825;0.403242614993742;0.313226644896204
CHSK18_28bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;3.74;1.58;3.75268817204301;1.79569892473118;5.29263498670367;2.95571742397965;-0.01034;0.00097724;-0.002112;0.00082121;-0.0031524;-0.00062241;0.57287160220048;0.198657086954423;0.574342478405245;0.254233522593648;2.30057275188238;1.71922000453102;0.361835971676659;0.235331455884324
CHSK18_2aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.89;;4.45161290322581;2.0752688172043;7.38027517632096;4.06705977569661;-0.0042721;0.0053831;0.0081705;-0.018676;0.0021162;0.0037752;0.68930885912362;;0.648517392566964;0.317074360453839;2.71666618787089;2.01669526098928;0.434036277478579;0.30464027775189
CHSK18_2bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.41;1.7;4.80851063829787;2.03191489361702;7.75282933454052;4.16455409687641;-0.01537;0.0036184;0.0063536;-0.010662;-0.00045193;0.0056287;0.644438589467838;0.230448921378274;0.682010581211683;0.307905513648029;2.78439029852866;2.04072391490775;0.444730111907164;0.30978425393587
CHSK18_35aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.07;;4.30392156862745;1.90196078431373;6.36274509803922;4.26124567474048;-0.0019592;-0.001193;0.0058414;-0.0027729;0.0059045;0.014024;0.60959440922522;;0.633864348480204;0.279201558168308;2.5224482349573;2.06427848769019;0.401822262519226;0.314768286709287
CHSK18_36bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.15;1.37;4.40425531914894;1.93617021276596;6.6896785875962;3.6836803983703;-0.0078034;0.000028709;-0.0039536;0.0019682;-0.0065222;-0.00023149;0.618048096712093;0.136720567156407;0.6438724875212;0.286943534385376;2.58644129792195;1.91929163973855;0.412702626074745;0.28314097155973
CHSK18_37bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.36;1.49;4.33333333333333;1.87096774193548;6.31044051335415;3.68088796392647;0.01168;-0.0075595;-0.0064474;-0.0075675;0.0011719;0.000071937;0.639486489268586;0.173186268412274;0.636822097587174;0.272066299728665;2.5120590186845;1.91856403696266;0.400029838563531;0.282976299461042
CHSK18_3aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.96;;4.89473684210526;2.18947368421053;8.52808864265928;4.16387811634349;0.020843;0.0092933;-0.0003999;0.0080491;0.0051386;0.0041767;0.695481676490197;;0.689729347601106;0.340339729673914;2.9202891368252;2.04055828545609;0.465425852924839;0.3097490042504
CHSK18_5aWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Male;4.61;;4.71657754010695;2.01069518716578;7.51351196774286;4.42151620006291;-0.0011404;0.010706;-0.007932;-0.0064757;-0.0080536;0.002208;0.663700925389648;;0.673626978595321;0.303346238391162;2.74107861392972;2.10274016465728;0.437921491251386;0.322785610286233
CHSK18_5bWing1a.jpg;CHSK;Sympatry;Heterophyllum;West;Female;4.76;1.82;4.98412698412698;2.27513227513227;8.76067299347723;4.6840793930741;-0.008693;-0.00035603;0.013944;0.0029675;-0.00093688;0.013538;0.677606952720493;0.260071387985075;0.697589098619633;0.357006651406342;2.95984340691821;2.16427340996328;0.471268734940597;0.335312123781052
